ICD9,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
424,0.020640934,0.175634518,0.011697235,0.039998621,0.017762225,0.299036652,0,0.075809322,0.051562104,0.014328951,0.031344399,0.122169733,0.010719188,0,0,0,0.018724291,0.028664887,0.035842489,0.022946032
38,0.017127451,0,0,0.162113562,0.233776897,0.065276399,0,0.183419928,0.039556958,0.0320751,0.064143278,0.071038827,0,0,0,0,0.034070104,0.018358814,0,0.042321663
410,0,0.052243762,0.069057301,0.032562949,0.014250739,0.084544994,0,0.072621994,0.056934547,0,0.159018561,0.107561819,0.014272503,0.028688803,0.043166321,0,0.016254434,0.087806523,0.125539169,0.013089593
38,0,0.017860742,0.013493663,0.271480948,0.094611779,0.037804186,0,0.024012702,0.04127774,0.040279336,0.01968536,0.233847156,0,0.021142492,0.028977644,0,0,0.056659251,0.020390011,0.055274557
38,0,0.020936433,0.011198492,0.153840512,0.22794199,0.073759295,0,0.114442803,0.151355773,0.026141331,0.057969902,0.068275884,0.02752856,0,0,0,0.024907794,0.012833719,0,0
424,0.146723717,0.010383782,0.060857411,0.143919796,0.04597098,0.139265075,0,0.023115465,0.023651587,0,0.015785871,0.048808724,0.028282985,0.064241134,0.02272409,0,0.07629323,0.034303732,0.031474888,0.067636162
410,0,0.038057372,0,0.070211776,0.01086419,0.107249558,0.029345645,0.097808994,0.04244357,0,0.073334999,0.208131522,0.068288937,0,0.027332319,0.014767925,0.042490087,0.118049666,0,0.021587258
424,0,0.056047328,0.044110347,0.086030677,0.022280663,0.097146712,0.017025156,0.054690003,0.101777494,0.018061733,0.02456215,0.114013128,0.083993867,0.019910637,0,0,0,0.091875531,0.060156003,0.091379575
410,0,0,0.01391664,0.017725036,0.03419083,0.051983818,0.022668354,0.286740065,0.075702682,0,0.042239461,0.22607702,0,0.028049875,0,0,0.074955307,0.068580955,0.017535508,0.021115724
410,0,0.013999599,0.040449582,0.082843632,0.091764368,0.024710728,0,0.222762182,0.024423789,0.051163308,0.13486819,0.163709551,0,0.023491036,0,0,0.039611351,0.041770592,0.018107472,0
410,0,0.011881758,0.076174192,0.074281506,0.016400108,0.060203079,0,0.096934438,0.045144893,0,0.031840276,0.343691438,0,0,0,0,0.049820933,0.083497554,0.049844347,0.01599616
38,0,0.033604652,0,0.093013167,0.160875633,0.022913292,0,0.075837061,0.034460049,0.169187218,0.058403283,0.219300717,0,0,0,0,0.018510781,0.049875394,0.011663957,0.029428545
414,0,0.010315806,0,0.10228321,0.224499136,0.05483659,0,0.129219502,0.071781568,0,0.018641995,0.060283583,0,0.065853007,0,0,0.152115062,0.019620566,0.010680958,0.038758967
410,0,0.010463513,0,0.096300349,0,0.024738912,0,0.025212398,0.165891767,0,0.063425355,0.1945941,0,0,0,0.121840827,0,0.011449886,0.216210932,0.034681458
410,0,0.017739601,0.042767476,0.072255798,0.040999219,0.074820854,0,0.044559877,0.034795139,0.011497589,0.053021457,0.232138336,0.012304012,0,0,0,0.077558652,0.183740333,0.018926315,0.048590645
410,0,0,0.076626219,0.052598078,0,0.133263111,0.030417155,0.05280802,0.03230767,0,0.106836319,0.035345718,0.189157307,0,0,0,0.134070545,0.086885966,0,0.029693771
38,0,0,0.019674886,0.129407123,0.04344346,0.051522672,0.139186352,0.077475563,0.035723057,0,0.022733174,0.155121848,0.028883362,0,0,0,0.046458781,0.019859392,0.084436521,0.119985096
38,0,0.042225767,0.011894767,0.096112661,0.049358927,0.078253321,0.057910204,0.037105292,0.267685235,0.011050002,0.062745601,0.097269326,0.010452451,0,0,0,0.04124786,0.025517708,0.014328609,0.075641312
414,0.055503108,0.219574153,0,0.069290742,0.012741855,0.095605277,0,0.040033776,0.109700188,0,0.034257166,0.058210269,0,0,0,0.085698143,0.034014985,0.112217754,0.027073856,0.011203378
414,0.033146519,0.013235489,0.08463382,0.036298137,0.017605316,0.235317111,0,0.041084141,0.03452754,0.039225165,0.020121159,0.150335073,0.043607861,0,0.028968671,0,0.027531495,0.081600286,0.022606893,0.071629055
38,0,0.011362138,0,0.153347269,0.099050261,0.079163387,0,0.153830409,0.117589392,0,0.048833307,0.147953779,0,0,0.015426811,0,0.034223765,0.01185946,0,0.100715779
414,0.051221602,0.06293948,0.017540628,0.093796685,0.026779648,0.265064657,0.012283784,0.051316395,0.059488963,0.015034199,0.030943386,0.123167641,0.016073996,0.011764246,0,0,0.066417068,0.039212294,0.021187054,0.025154741
424,0,0,0,0.065981403,0.019484028,0.072305351,0,0.092284419,0.087108023,0.038548797,0.018361872,0.230915099,0.037222706,0.014037016,0.012473784,0,0,0.023354614,0.232727885,0.02769994
410,0,0.011866744,0.042739719,0.03671822,0,0.088170201,0.01340872,0.071070448,0.049285479,0.028201574,0.046213962,0.248273835,0.025747947,0,0,0,0.019003268,0.031054115,0.272085339,0
424,0,0.011888913,0,0.041351791,0.033104993,0.145234212,0,0.112863377,0.044006445,0,0.033039298,0.185916707,0.028558644,0,0.044050824,0,0.046519976,0.18765451,0.011648444,0.036143336
38,0.015124585,0,0,0.075377777,0.106725633,0.075581335,0,0.098550715,0.127325892,0.068557583,0.05444473,0.087729722,0.014042628,0,0.011477834,0,0.024149936,0.011894179,0.033025023,0.178583369
414,0.014194292,0.032765105,0.041208185,0.09571135,0,0.052778549,0,0.033926953,0.102088831,0,0.124883763,0.279916674,0,0.046418548,0.013026771,0,0.010227033,0.026247004,0.046847437,0.057034831
410,0,0,0.09960632,0.129556522,0.082743689,0.082220063,0,0.069384634,0.079503343,0.011888494,0.04491242,0.103744239,0.012333272,0,0,0,0.06008815,0.108124554,0.045055185,0.036113542
38,0,0.032420602,0,0.141954198,0.229310632,0.017539825,0.104882583,0.141179591,0.062194616,0,0.024931055,0.131919131,0,0.031668067,0,0,0.038352437,0.016348604,0,0
414,0.016490526,0.033007629,0.028444916,0.090522945,0.042749241,0.096410044,0.019920107,0.072745793,0.067627691,0.024380341,0.050179616,0.148639396,0.027858702,0.019077595,0.010007089,0,0.105994351,0.063588969,0.034358174,0.040792409
414,0,0.18466717,0.072136551,0.063834243,0.020611456,0.221116513,0,0.034990933,0.031893041,0.011497705,0.023664577,0.100483321,0.041701019,0,0,0,0.022581151,0.04192723,0.016203225,0.078406841
410,0.055155978,0.0110312,0.160765201,0.036241505,0.014286862,0.078251541,0,0.026116265,0.024576023,0,0.016770104,0.072878599,0.103639916,0,0.024149673,0,0.255378217,0.050915617,0.011752081,0.034502029
414,0,0.046268266,0.079128914,0.078761384,0,0.061397165,0,0.172530219,0.077175833,0,0.015736848,0.0938024,0,0,0,0,0,0.02971454,0.297700852,0.015500612
38,0,0,0,0.199246451,0.109296553,0.019437302,0.018188644,0.086132303,0.020784488,0.048128866,0.060933065,0.222431839,0,0.039894205,0,0.018578019,0.010736774,0.09338145,0,0.023268173
38,0.017715136,0.03609249,0,0.111756854,0.169040114,0.106509246,0,0.139723703,0.071226522,0.067615278,0.011506507,0.165253088,0,0,0,0,0.010151727,0.027881809,0.023650054,0.016424766
414,0,0.054283194,0.082980171,0.019869018,0,0.03712789,0,0.095446788,0.039194472,0,0.021995235,0.177688956,0,0.029054468,0,0,0.034944411,0.102417037,0.250748366,0.024435919
410,0,0,0.016165709,0.046770241,0.020221228,0.019513905,0,0.129768685,0.012560166,0.02654469,0.098739341,0.087300748,0,0,0,0,0.011782386,0.122690424,0.376019239,0
414,0.01271514,0.052365676,0,0.05613438,0,0.048031215,0,0.023776278,0.138554856,0.026270377,0.048615128,0.09638723,0,0.047564529,0.060627133,0.202690884,0.027007528,0.107330978,0.024903717,0
410,0,0,0.061799407,0.025674537,0.043097552,0.014861477,0.025201868,0.199568793,0.010007377,0,0.013315314,0.097915299,0.042767514,0,0,0,0.021157067,0.040276937,0.377452344,0
410,0.048682258,0.014443624,0.012435039,0.083809271,0.027823851,0.089191549,0,0.031549767,0.083096571,0.010566745,0.025331603,0.207123026,0.011297564,0,0,0,0.224897459,0.041562945,0.044573504,0.019253457
414,0.024213299,0.035637651,0.112840146,0.04331807,0.016922338,0.198781759,0,0.028610561,0.020724874,0,0.01519108,0.076167777,0.087914482,0,0.021875829,0,0.056858659,0.148995623,0.055526927,0.034638647
38,0,0,0,0.289122581,0.039259106,0.082716011,0,0.027369875,0.072492681,0,0.018700836,0.120202139,0,0,0,0,0.240667611,0.031097492,0.010209308,0.012245221
38,0,0,0.096771538,0.054304112,0.079058759,0.12369743,0.021895183,0.038487844,0.090765461,0,0.053358614,0.083779782,0.036932729,0.010030463,0,0.011637611,0.027449051,0.047472481,0.19584401,0.020633077
38,0,0.037695952,0,0.10369955,0.044267707,0.069622003,0.095557511,0.09036985,0.025479753,0.035081387,0.021706361,0.144045845,0,0.018247144,0,0.010184309,0.024919223,0.031097775,0.019384265,0.21690166
410,0.053271759,0,0.158798188,0.021605898,0.0373739,0.103804626,0,0.046442229,0.029378556,0.01443968,0.044768456,0.112871118,0.188855216,0,0,0,0.090624258,0.030929608,0,0.045802314
414,0.091960341,0.01126766,0.010700508,0.118434921,0.036397915,0.079295129,0,0.218393639,0.068247564,0,0.068027295,0.08911635,0.032746423,0,0,0,0.035982519,0.060857903,0.015885465,0.035175901
414,0,0.012397354,0.302563965,0.032144696,0.016731106,0.084628962,0,0.059769567,0.02311264,0,0.058152452,0.062519468,0.040599681,0,0,0.116811015,0.05812398,0.02170353,0.012615103,0.067360304
414,0,0.015956772,0.012383492,0.085972831,0.018528504,0.232037812,0,0.081228584,0.057264455,0.010641614,0.021748999,0.077086888,0.011516345,0,0.11227753,0,0.04019076,0.134671554,0.015695261,0.045585252
414,0,0,0.020736488,0.158198938,0.10094399,0.050128758,0,0.162281036,0.029987209,0,0.040648594,0.047822986,0.128493205,0.02102164,0,0,0.153184921,0.051251717,0,0.016817722
414,0,0.04018645,0.012537693,0.055110864,0.018042034,0.113172881,0,0.036525961,0.02854182,0.010289562,0.021177975,0.14216952,0.291451305,0.060598087,0,0,0.04475721,0.026837304,0.058619779,0.017216166
410,0,0.02982787,0.120460436,0.040237118,0.021254823,0.089499861,0,0.024186034,0.012342653,0,0.014939634,0.065978698,0.188486755,0,0,0,0.328392416,0.025689781,0,0.014517388
424,0.010572388,0.021161813,0.018236572,0.182553902,0.027407344,0.069294073,0.012771157,0.086549059,0.043357387,0.015630698,0.035690717,0.219719604,0.016711749,0.012231005,0,0,0.041026741,0.127870694,0.022027673,0.026152784
410,0,0.181198597,0.010862842,0.034569848,0.024013262,0.153675511,0,0.027780924,0.049588427,0,0.019163117,0.221630603,0.057486624,0,0,0,0.088716857,0.040889323,0.037335608,0.015578232
410,0,0,0.02968307,0.122530505,0.011837284,0.107208796,0.048199676,0.043236531,0.050635997,0,0.097941235,0.198359326,0.073645078,0,0,0,0.010333594,0.109586313,0.046837553,0.030435789
414,0,0.050010655,0.127013341,0.088369578,0.022375857,0.193630576,0,0.038463566,0.033881761,0.012214654,0.029789541,0.202180609,0.013059447,0,0,0,0.022812257,0.031858344,0.018274037,0.079642914
414,0,0.012273088,0.031294599,0.041332219,0.014907808,0.17861928,0,0.051534127,0.024367886,0,0.095069699,0.259867847,0,0,0.046912123,0,0.01667366,0.15986158,0.012742975,0.014225408
424,0.188307002,0.079637229,0.012346024,0.039917324,0.01852788,0.142699644,0,0.112695076,0.056913938,0.010566645,0.045023665,0.109230869,0.06526386,0,0,0,0.023293078,0.038331117,0.015205266,0.017679773
410,0,0,0.132698521,0.034241248,0.023952426,0.070639856,0,0.059573185,0.015254777,0,0.116716452,0.051679205,0.150076866,0,0,0,0.175393388,0.099659279,0,0.035239983
410,0,0.048940837,0.010630265,0.049909618,0,0.109656073,0.037383586,0.031755932,0.231577709,0.023899563,0.065325804,0.096083589,0,0,0,0.010235308,0,0.032756209,0.20861119,0.012920586
410,0,0,0.126088008,0.071122959,0,0.076544091,0,0.025955975,0.083109021,0.023304639,0.094468176,0.232781515,0.031335536,0.015413974,0.01120313,0.100308031,0,0.054743599,0,0.018382723
414,0,0.048352141,0.027447311,0.061523996,0.013093799,0.122855298,0,0.022023248,0.103670485,0.088590287,0.090800144,0.140384376,0.028129393,0.024622865,0,0.079753228,0.015079745,0.056937538,0.01781331,0.044863664
38,0.016811542,0.020353924,0,0.155932233,0.141105205,0.024610773,0.020063348,0.117726177,0.060022511,0.018541675,0.048958119,0.22500512,0,0.017406715,0,0,0.010427121,0.042731605,0,0.057065506
38,0,0,0,0.104188778,0.093946666,0.052577034,0.052306738,0.128044009,0.070169471,0.01618937,0.053828076,0.217604727,0,0.023607416,0,0,0.010310028,0.019108696,0.043205779,0.095329024
410,0,0.018243609,0.088761859,0.090566829,0.026455173,0.096768871,0.011010021,0.104238428,0.038950272,0.013657161,0.027734721,0.087001279,0.12044131,0.04216544,0,0,0.068210155,0.054803863,0.02946426,0.062744893
424,0,0.016588124,0.018771851,0.055381112,0,0.064720221,0,0.044941206,0.084930621,0,0.014492481,0.129916847,0,0,0,0.387320936,0,0.043981928,0.103975058,0
38,0,0,0,0.204826191,0.02904257,0.067346759,0.130129591,0.118968032,0.05466941,0,0.027899737,0.174732536,0.012081216,0,0,0,0.043443132,0.045607183,0.028099639,0.044540469
410,0,0,0,0.032771226,0.014545055,0.065431751,0,0.027094303,0.034704603,0,0.042989373,0.192406848,0,0,0,0,0.02392287,0.119156703,0.381723046,0.024200439
38,0.041551962,0,0.032502096,0.073251188,0.081056096,0.070545927,0.012432665,0.060838506,0.030195346,0,0.016112715,0.10705357,0.248152584,0,0,0,0.130972818,0.037458621,0,0.039197523
38,0,0,0,0.112112269,0.093729705,0.030814389,0.017304646,0.248682186,0.053979959,0.022927998,0.028574923,0.281274348,0,0,0,0,0.016129848,0.041555908,0.020261379,0
414,0.052802894,0.034507081,0.10942252,0.062308379,0.01659086,0.137185782,0.023117743,0.08823368,0.104990885,0,0.031652924,0.06081197,0,0.022883128,0,0,0.032892976,0.087236613,0.01055591,0.105667137
38,0,0.010791657,0,0.208041862,0.070809655,0.030836413,0,0.034074511,0.276423991,0.018475365,0.017397519,0.119633384,0,0,0.087579265,0,0.013217365,0.057678197,0.011661849,0.017936748
424,0,0,0,0.066063114,0.011893872,0.206911013,0,0.059380442,0.017723873,0.022425713,0.043511987,0.229949236,0,0.03715837,0.018704798,0,0.043772753,0.18878153,0,0.010559238
38,0,0,0,0.112978421,0.249597773,0.053968988,0.011484376,0.083290018,0.059683308,0.013327851,0.025616279,0.092822425,0,0.026397558,0,0,0.054107878,0.028724516,0,0.154537752
414,0.023839852,0.066782117,0.010708481,0.065654412,0.032455307,0.236905649,0.062574804,0.022266461,0.02054378,0.047772482,0.052368093,0.186634243,0.044263672,0,0,0,0.014829208,0.021340767,0.030007295,0.050067276
410,0,0,0.028448232,0.048198368,0.078321591,0.118481554,0.017775204,0.037288334,0.069427535,0.026881902,0.032742459,0.143078923,0.060457747,0.047993012,0.014685931,0,0.056556184,0.118971601,0.076435842,0.012730567
38,0,0,0,0.081430674,0.010405173,0.055537347,0,0.085731976,0.209874421,0.018789232,0.069749206,0.253171057,0.024425406,0,0,0,0.035997994,0.075859681,0,0.04053301
410,0,0.015798733,0,0.051755365,0,0.033719964,0,0.014077566,0.020037459,0,0,0.097999185,0,0,0,0,0.031237451,0.086151607,0.607869864,0
410,0.105297074,0.044865686,0,0.025185589,0.0517051,0.043947473,0,0.06238262,0.017125718,0,0.011857251,0.07870654,0.118297957,0,0,0,0.176226348,0.186234921,0,0.045114204
38,0,0.030590858,0,0.102564625,0.186319262,0.027186433,0.063724771,0.122079238,0.064601935,0.02342529,0.018094111,0.269195437,0,0.015658557,0,0,0,0.014038533,0.013569272,0.021000642
38,0.011014283,0.013006393,0,0.261276543,0.165649012,0.03214005,0,0.034040418,0.036289632,0.087107763,0.041262012,0.09619122,0.019190891,0.025201917,0,0,0.115431979,0,0.012457085,0.032455917
414,0.016551765,0.112378776,0,0.023435088,0.010920002,0.090401471,0.011577935,0.04064443,0.015886115,0.03064172,0.024085766,0.051267147,0.027956814,0.022988049,0,0,0.010881897,0.171455607,0.31016469,0.018673975
38,0,0,0,0.069906734,0.383338809,0.026923124,0.017115355,0.197752684,0.044454385,0,0.012371252,0.094531752,0,0.040293194,0,0,0.013580336,0.030267997,0,0.033547293
410,0,0.036890898,0,0.105500937,0.236556634,0.073440135,0,0.021265773,0.063546315,0.041572649,0.055418722,0.153095692,0,0,0,0,0.057595827,0.041507564,0.022404544,0.061064281
410,0.015252076,0.021299312,0.06252104,0.026873415,0,0.030283438,0,0.045302328,0.036334634,0.016354823,0.05761081,0.127870247,0.033696763,0,0,0.013727366,0.291032284,0.176129565,0,0.020953577
424,0.02458231,0.099596225,0,0.057532173,0.013272715,0.364125133,0,0.032243375,0.040074233,0,0.041330885,0.153109431,0.037116747,0,0,0,0.014049401,0.042268939,0.033881228,0.012675381
414,0,0,0,0.068329267,0.010311438,0.023904137,0,0.017883979,0.017154373,0,0.044781849,0.172630891,0,0,0,0,0.011676882,0.104919598,0.473596752,0
424,0.052388024,0.074933752,0,0.032183655,0.013718703,0.135470048,0.026336577,0.028743302,0.137596354,0.035321619,0.054260869,0.163022503,0.140514985,0,0,0,0.015102894,0.045281809,0.011219583,0.013090734
424,0,0.086012542,0.037346065,0.040743515,0.01813128,0.241890863,0,0.056983281,0.090903521,0.010874598,0.021179251,0.150247604,0.067460872,0,0,0,0.025166167,0.089150377,0.015918221,0.01728289
410,0,0,0,0.034830019,0.010355798,0.025332222,0.066600829,0.064759798,0.017308954,0,0.011909349,0.376741916,0,0,0,0,0.010489053,0.028051993,0.30680421,0
410,0,0.041896638,0,0.062607333,0,0.05948934,0,0.050398648,0.114144519,0.012150675,0.103051923,0.094255432,0,0,0.019369485,0,0.052165225,0.127330825,0.205591843,0.035953674
414,0.017984934,0,0.200383708,0.09453202,0.013003712,0.12295907,0.017064687,0.086431183,0.104747027,0.033424646,0.02955238,0.047609121,0,0,0,0.014475072,0.092272706,0.027315572,0,0.070343904
414,0,0.046748001,0,0.082805514,0.01347525,0.060064137,0,0.052364599,0.031910859,0,0.06487976,0.175132588,0,0.025581587,0,0,0.030708775,0.310580283,0.011381865,0.051979885
38,0.01672069,0,0.017533859,0.138881475,0.020885432,0.065991707,0.181733429,0.032010894,0.148024067,0.021371869,0,0.221497685,0,0,0,0,0.032792669,0.026250742,0,0.03818116
414,0,0.120303072,0.042072929,0.081473537,0.01378344,0.073626757,0.078572653,0.043626249,0.078936994,0,0.074546896,0.149191529,0,0,0,0.046026096,0.024709854,0.125583515,0,0.015464212
414,0,0.106750786,0.029102584,0.05076769,0.014011639,0.232372984,0,0.025630411,0.036538322,0.078219004,0.064101525,0.194064215,0.051951751,0,0.023179239,0,0.014912148,0.031800233,0.012730944,0.01373234
424,0.193525732,0,0.027497796,0.031553641,0.014453086,0.220915779,0,0.094761245,0.02686985,0,0.015225468,0.105240539,0.054577734,0.043466412,0.04072471,0,0.035917375,0.027812958,0.010654246,0.031194137
414,0.107208848,0,0,0.22594361,0.019275233,0.174999163,0,0.103445075,0.024415858,0,0.014339041,0.082695231,0,0,0,0,0.08180692,0.051659487,0.016930012,0.052455898
414,0.111703731,0.072548129,0,0.056558628,0,0.060767192,0,0.056079309,0.054259628,0,0.054730821,0.046166405,0,0.012419234,0.020149257,0.302550942,0.029013721,0.068700194,0.014971015,0.016890682
424,0,0.028341314,0.072235301,0.065355122,0,0.026368536,0.036604386,0.038693178,0.034802567,0,0.070383795,0.131887227,0.0741788,0,0.015463869,0,0.046522725,0.108040936,0.218581766,0
414,0,0.045917999,0.012655406,0.036760133,0.016343335,0.198557287,0,0.103809685,0.026068583,0.033072446,0.020791283,0.191623017,0,0,0.027596235,0,0.018326394,0.071821705,0.01394908,0.14870356
410,0,0,0,0.033923961,0,0.068854474,0,0.104270652,0.069727294,0.017602842,0.153279945,0.097229853,0.019100735,0,0.03999345,0,0.050940584,0.037637193,0.25116244,0.020938847
424,0.017683521,0.040619411,0.089264095,0.080921203,0.010240573,0.162673354,0,0.037836783,0.033899274,0,0.013731251,0.134596914,0.110591315,0,0,0,0.085683413,0.083595164,0,0.070517875
