ICD9,T0,T1,T2,T3,T4
414,0,0.220028058,0.722000539,0.021711856,0.030850325
414,0.110212177,0.391893089,0.260718733,0.186378792,0.050797231
410,0,0.164707214,0.702920437,0,0.126046896
410,0,0.411455303,0.121474452,0.168764174,0.295369655
410,0,0.180897951,0.178562686,0.250650764,0.388148576
424,0.039499722,0.447529644,0.016899539,0.234244123,0.261826962
414,0.013074221,0.720542431,0.012028396,0.067269683,0.187085211
414,0,0.189800814,0.02970762,0.616070926,0.162531361
424,0.466393113,0.382004797,0.027008951,0.068793721,0.055799443
38,0,0.234002635,0,0.095834643,0.662619889
38,0.012675488,0.300266117,0.023800008,0.096693441,0.566564977
410,0,0.164555162,0.68685782,0.036342945,0.103350013
414,0,0.601137817,0.24214913,0.015190957,0.137479946
424,0,0.857720256,0.020467067,0.078303464,0.037286974
410,0.01550526,0.367733181,0.271209091,0.227964789,0.117587708
414,0,0.40553841,0.513425589,0.028767595,0.044085644
414,0,0.123834856,0.574737728,0.012981209,0.287964851
414,0,0.180124953,0.156369746,0.355268329,0.307177693
38,0.015954193,0.116348729,0.025723556,0.170035511,0.671938062
38,0,0.083532035,0.264327943,0.077258624,0.573214531
414,0,0.706553221,0.249865755,0.015594734,0.023519574
410,0,0.067789182,0.08460255,0.54033941,0.306696534
410,0,0.12437997,0.050437316,0.765779614,0.058215495
410,0,0.269949347,0.10931439,0.336038113,0.281952739
414,0.043417335,0.573119581,0.056786522,0.225034848,0.101641729
410,0,0.288811266,0.337375283,0.167749897,0.202991679
414,0,0.628360391,0.089870587,0.210778072,0.064125642
424,0,0.834854782,0.125570938,0.013221051,0.023208335
414,0.049151685,0.831444442,0.037267987,0.045732468,0.036403377
414,0.017356329,0.296693712,0.070602886,0.587626219,0.027720846
410,0,0.195122331,0.245728552,0.543052673,0.014471911
424,0,0.550446987,0.227738664,0.012539548,0.206129372
424,0,0.219855309,0.157472089,0.418516994,0.202760682
414,0,0.105502427,0.664621949,0.032830395,0.190179646
424,0,0.931214035,0.018216483,0.015224976,0.031429201
414,0.675196171,0.11463929,0.161789328,0,0.045446355
410,0,0.289331645,0.041797608,0.39122358,0.275957108
38,0,0.126824141,0,0.021341607,0.846702218
414,0,0.391831398,0.129407838,0.459475577,0.016710186
414,0,0.841716528,0.064315245,0.014684873,0.075231992
38,0.032840982,0.227799073,0,0.060542166,0.675409377
424,0.053008649,0.701976001,0,0.103797667,0.132442161
410,0,0.055232093,0.802978337,0,0.134921625
414,0,0.839239478,0.053089477,0.07130947,0.032774739
424,0.679953516,0.194941267,0,0.037242938,0.082672134
424,0,0.936076701,0,0.036686126,0.015718812
410,0.015364527,0.188701853,0.765491903,0,0.024848524
414,0,0.582883835,0.097138539,0.167685732,0.149066031
424,0,0.111948639,0.166141689,0.021396974,0.697352886
424,0.02775049,0.642121017,0.091568761,0.094167039,0.144392654
410,0,0.171051055,0.625590205,0.134193301,0.066300772
410,0,0.195558444,0.787549019,0,0
414,0.238468096,0.241822511,0.436697334,0.025338797,0.057673279
410,0,0.288939983,0.63281548,0.035017438,0.038239859
424,0,0.683157563,0.208469763,0.076006539,0.028191732
38,0,0.119577564,0,0.041538928,0.82902205
38,0,0.178594157,0.028837105,0,0.783654153
414,0,0.755490065,0.131258085,0.082751565,0.026182888
424,0,0.50867939,0.010286289,0.043234836,0.435054868
414,0.024781046,0.344566226,0.0783948,0.390841007,0.161416903
38,0.015192465,0.082083516,0,0.070147716,0.830570638
410,0.123377383,0.143615276,0.07712023,0.470668197,0.185218915
414,0,0.249673083,0.507530153,0.084885672,0.156285837
410,0.011559143,0.305296838,0,0.113617137,0.565311253
414,0,0.531372845,0.332915336,0.091442503,0.042228155
410,0,0.42323482,0.035961583,0.46564886,0.065769635
410,0,0.044989169,0.160028428,0.610860586,0.18245469
410,0,0.071674488,0.650639594,0.058653265,0.216924578
424,0.019016149,0.631285012,0,0.01083413,0.331787407
414,0,0.471706957,0.494183004,0.014729827,0.016448515
38,0.014765026,0.141566187,0.020555045,0.070974931,0.752138853
38,0.107513934,0.085040711,0,0.070183024,0.7311396
410,0.017465005,0.279074997,0.086434454,0.479763538,0.137261987
410,0.063945346,0.232829869,0.218981579,0.306487352,0.177755877
38,0,0.121647969,0.057764582,0.036482271,0.783267796
410,0,0.242412716,0.056598604,0.286087751,0.412210524
410,0,0.737174928,0.164953753,0.070021577,0.023928786
414,0.225164518,0.293086469,0,0.459720433,0.014894208
410,0,0.06889981,0,0.188880369,0.736289442
38,0,0.111970268,0.032139398,0.076731019,0.777934909
414,0,0.531319439,0,0.129537612,0.328530729
424,0,0.497671366,0,0.426206797,0.064847022
414,0.053734273,0.398278028,0.260341287,0.23712869,0.050517671
410,0,0.119197838,0.193687424,0.469200343,0.216692537
414,0,0.736072481,0.070561931,0.014130679,0.176368445
38,0,0.107983664,0.03027113,0.013691775,0.847205102
414,0,0.235300928,0.633170605,0.081938952,0.04567159
414,0.025468135,0.603796899,0.122831248,0.065689951,0.182213768
38,0,0.090391614,0,0.050838314,0.849885225
414,0,0.47022289,0.487971991,0.014410511,0.023478158
424,0,0.372024179,0.588418961,0.013771078,0.021869797
414,0,0.438416272,0.050170284,0.468353808,0.042173333
38,0.016795671,0.223440453,0.421209008,0.057627615,0.280927271
410,0,0.317182511,0.090791121,0.529200613,0.060682178
410,0,0.312742382,0.641353369,0.012694513,0.03040955
414,0,0.831490636,0.016525824,0.060532577,0.08697053
38,0,0.185297236,0.035685334,0,0.771475375
38,0.041067131,0.253775984,0,0.140162066,0.556799829
424,0,0.140985921,0,0.729686618,0.120620839
424,0,0.745256722,0.03895459,0.180852994,0.032307785
414,0.045181874,0.73394084,0.10922271,0.076277703,0.035376914
410,0,0.079653345,0.268556118,0.494718373,0.156387836
38,0,0.234894529,0.01150402,0.07836806,0.672935188
414,0,0.311532766,0.444872111,0.190473616,0.048657726
414,0,0.806917548,0.018715298,0.019425161,0.149275482
38,0,0.296472907,0.044211205,0.050183028,0.607348323
410,0,0.178494841,0.664757907,0.082006596,0.070938252
424,0.048418898,0.567838192,0.047244173,0.058363985,0.278134763
414,0,0.371587604,0.577179551,0.020385439,0.026676111
38,0,0.167469218,0.109146163,0.041620057,0.680139422
410,0.236443937,0.020838326,0.094372891,0.630051315,0.01829356
410,0,0.207602993,0.622094154,0.118682481,0.043929338
410,0.058980457,0.387524128,0.09709207,0.218692079,0.237711295
424,0.348441482,0.510062516,0.049641263,0.023775291,0.068079442
410,0.128733411,0.143344522,0.139372036,0.326410294,0.262139767
38,0.012643305,0.143414825,0,0,0.834486425
38,0.240514636,0.170281038,0.02426124,0,0.558175027
424,0.027556356,0.894129455,0.010675603,0.01045247,0.057186071
38,0,0.237453803,0,0.16085653,0.589553118
414,0.254678935,0.3106727,0.068290442,0.210281566,0.156076312
410,0.026308086,0.102270328,0.757094562,0.020486349,0.093840688
38,0.1483327,0.056528054,0.014946074,0,0.776843131
424,0,0.432376444,0.437181652,0.038729485,0.089284204
410,0.027321648,0.317056417,0.163778782,0.181328684,0.31051445
424,0,0.718974173,0.047065251,0,0.224026293
414,0,0.871920109,0.030240778,0.015739931,0.0777812
38,0,0.118927501,0.039269246,0.082465976,0.758051693
410,0,0.024461042,0.11826586,0.84533149,0.010334623
38,0,0.061432272,0.036162969,0.036204431,0.86508435
410,0.011812816,0.175367489,0.046860334,0.491903156,0.274056166
38,0,0.160808831,0.047159631,0.040713262,0.750096619
410,0,0.111950062,0.661266506,0.200842798,0.023140486
414,0,0.254329026,0.334196568,0.365167528,0.043877158
410,0.028390767,0.629273474,0.067098685,0.076451004,0.19878611
414,0.05344981,0.484680057,0.116936736,0.274372995,0.070560411
410,0.010478937,0.068685688,0.412428379,0.027695125,0.480711818
414,0,0.225814536,0.429249883,0.01395374,0.327180564
424,0,0.832570493,0.100631781,0.027143633,0.034666471
410,0.147044763,0.329900026,0.086248204,0.233084455,0.203722581
414,0.016799085,0.472324014,0.125331119,0.29738301,0.088162735
414,0.214905575,0.070761584,0.066972382,0.501397431,0.145963073
38,0,0.329264492,0.056987036,0,0.602089465
414,0.034439955,0.44538939,0.196268678,0.063851856,0.260050118
410,0.02013132,0.489987224,0.39900592,0.056077529,0.034798004
414,0,0.717567563,0.126394317,0.122867323,0.028371718
410,0,0.100079693,0.640078187,0.20571962,0.050531279
410,0.100790307,0.046393305,0.121357262,0.596563339,0.134895757
410,0.011004714,0.10050074,0.647497177,0.171949968,0.069047384
410,0,0.451030195,0.017647306,0.194376573,0.332771987
410,0,0.085299261,0.695506871,0.015675746,0.199203372
38,0,0.248481289,0,0.165395737,0.579536974
38,0.023503501,0.086606555,0,0.117844671,0.765364826
414,0,0.104851328,0.777261496,0.053007696,0.062618688
414,0,0.750253737,0.027751958,0.040258266,0.175216168
410,0,0.253822893,0,0.249306336,0.491145939
414,0,0.509208739,0.279249102,0.169107169,0.038394824
38,0,0.185596719,0,0.039121658,0.767552972
410,0,0.045080114,0.308210731,0,0.636514127
414,0,0.187266767,0.295364141,0.25958994,0.256624401
424,0,0.899822295,0,0,0.081888184
410,0,0.926509082,0.022805661,0.020809356,0.02541084
414,0,0.741570592,0.175481126,0.056675442,0.02235681
38,0.018815815,0.083681114,0.032701362,0,0.862940192
410,0,0.199789599,0,0.289984733,0.50493443
424,0,0.708921194,0.137628183,0.119312041,0.029334294
410,0,0.253435612,0.113945283,0.243258983,0.386676669
410,0,0.078913748,0.080743343,0.746331096,0.092631511
424,0,0.514628708,0.080184907,0.207363769,0.195781708
410,0,0.098686904,0.175715774,0.604103565,0.120282762
38,0.019237787,0.198612377,0,0.026393991,0.751322508
38,0.177198738,0.137416512,0.080492131,0.03730179,0.567590833
410,0,0.109813236,0.196610391,0.56745851,0.123775661
38,0,0.064829707,0,0.03107341,0.897627831
410,0.015977049,0.083887883,0.674975812,0.211428985,0.013730196
414,0,0.864151299,0.017016442,0.092362806,0.022425724
410,0,0.257243335,0.14667739,0.063933827,0.530539513
414,0,0.087436892,0.382814646,0.490969092,0.037613332
410,0.333178222,0.226525247,0.044660114,0.218951568,0.176684827
414,0,0.243497968,0.180159271,0.523836017,0.051031291
424,0,0.825305104,0,0.069267944,0.093146235
424,0,0.639355361,0.032436214,0.012724661,0.312175155
414,0.153226942,0.274256736,0.192966715,0.269165784,0.110383831
424,0,0.843951762,0.044343039,0.082202494,0.025700592
414,0,0.841786742,0.02239644,0.021903992,0.107715435
38,0,0.036652893,0.124284461,0.078515172,0.758629918
410,0,0.583074212,0.240885615,0.069378853,0.101468489
38,0,0.210501298,0.034212239,0.012145066,0.741381705
38,0,0.085199252,0.168316931,0.152003273,0.593722761
410,0.053442094,0.317795753,0.079404421,0.327003092,0.22235465
414,0,0.186562881,0.76918,0.013951532,0.026390223
410,0,0.266302586,0.143878669,0.542360067,0.045892082
410,0,0.222610727,0.691584587,0.063162848,0.019495513
410,0,0.126045525,0.440498352,0.09654586,0.334382296
38,0.150590092,0.095660135,0,0.018902097,0.730075002
410,0,0.146767169,0.017836681,0.669161558,0.163603932
38,0,0.171863735,0.039682541,0.092198081,0.694690526
410,0,0.563530385,0.019659707,0.078542024,0.335121453
414,0,0.159811899,0.413479894,0.391715139,0.030818824
424,0,0.618209362,0.314375013,0,0.058950752
414,0,0.876919806,0.012364148,0.013929958,0.093093552
38,0,0.104323819,0.2005575,0.149083376,0.542117715
414,0.023596948,0.556383908,0.229250461,0.130602092,0.060166564
414,0,0.841304541,0.013686126,0.119380847,0.022404658
414,0,0.87485677,0.034055479,0.031996775,0.049706437
414,0,0.105136111,0.691751659,0.144290894,0.050639138
424,0,0.653171241,0.240085006,0.090737395,0.01422246
414,0,0.699386239,0.212308526,0.061582249,0.022804478
414,0,0.830733836,0.013469156,0.01240142,0.14024879
414,0.455449343,0.302313745,0.041347783,0.150649264,0.050239842
414,0,0.508771837,0.404677749,0.060671862,0.02265422
410,0,0.281179219,0.050649118,0.154378459,0.511612773
410,0,0.114912368,0.511372089,0.348591685,0.021319531
38,0.012665397,0.052113377,0.020718424,0.032315552,0.882187247
38,0.137961924,0.191028908,0.017136823,0,0.649570763
424,0,0.61897409,0.0555037,0.047688007,0.276498079
424,0,0.878828883,0.094786547,0.010098247,0.013947745
38,0,0.17430447,0,0,0.808043063
414,0,0.736213207,0.022949995,0.180528715,0.053758051
38,0.035590794,0.104928657,0,0.023862438,0.832067549
38,0,0.302887142,0.108261108,0.056295004,0.531158149
424,0,0.253807157,0.498902172,0.064896926,0.181269601
410,0,0.225568444,0.177015588,0.155533582,0.439498574
424,0.03501809,0.216866121,0.492353171,0.036398772,0.219363898
414,0,0.900029778,0.029526128,0.024054196,0.039527848
414,0,0.522550166,0.384465873,0.033235252,0.058255352
424,0.540887713,0.414147645,0.013923083,0,0.026394892
38,0,0.186605915,0.374758571,0.015891762,0.419155419
414,0.022952113,0.190946624,0.140698209,0.54412365,0.101279445
410,0.088629596,0.209253252,0.242144108,0.041569967,0.418403059
410,0,0.087008595,0.028721809,0.874270439,0
38,0.014947475,0.099630669,0.055299621,0.047224205,0.782898068
414,0,0.549619496,0.401060343,0.016322784,0.028532676
424,0,0.652967572,0.022562174,0.247539386,0.074749768
424,0,0.684252799,0.198134467,0.103159249,0.012527146
38,0.052680805,0.171024755,0,0.231145352,0.541829228
38,0,0.12276803,0.223214433,0,0.64733088
38,0.18192783,0.29199025,0.015896082,0,0.506138027
410,0.013904008,0.225345463,0.163001433,0.37519291,0.222556233
38,0,0.237541616,0.088198215,0.127151147,0.546040237
38,0.021754676,0.409519762,0.048043657,0.055560511,0.465121359
38,0,0.305032939,0.017282829,0.068345614,0.607231021
38,0,0.099287942,0,0.043976992,0.84800446
414,0.067180716,0.285569459,0.136111856,0,0.503739536
38,0,0.180709377,0.036602948,0,0.774346888
424,0.04093517,0.85819155,0.012583722,0.071780838,0.016508684
424,0.045205027,0.88600421,0.045734558,0,0.015288017
424,0.105378531,0.572438836,0.145730078,0.077749252,0.09870331
38,0.017457061,0.037075613,0.148939013,0.042049192,0.75447911
38,0,0.210315824,0.064693756,0.028253764,0.695452869
414,0,0.665731251,0.247660801,0.037883431,0.041034676
424,0.058840308,0.365282595,0.052403323,0.381010383,0.142463341
414,0,0.417702526,0.097353004,0.433668792,0.044412177
410,0,0.091724351,0.028293531,0.81524986,0.063366316
414,0.049668524,0.178746194,0,0.681487024,0.08299017
38,0,0.140253782,0,0,0.847356915
410,0.025056982,0.068621993,0.661977649,0.159301028,0.08504238
38,0,0.113082513,0,0.119507961,0.760619164
410,0.354188859,0.2827968,0.059952267,0.136249378,0.166812688
424,0,0.466934383,0.488501161,0.015114095,0.026381336
38,0,0.241168946,0,0.18877241,0.562231839
414,0.032452587,0.692821145,0.10697604,0.100821771,0.066928498
410,0,0.302406937,0.325464815,0.334379762,0.036013067
410,0,0.237160385,0.097278215,0.488379121,0.167813689
410,0,0.167898029,0.793713748,0.013535293,0.021783194
410,0,0.084979594,0.053791136,0.841585159,0.017603273
410,0,0.298227072,0.060875263,0.370896518,0.261967808
424,0,0.377757162,0.484737605,0.021796158,0.111386828
38,0.024907092,0.170464694,0.030231606,0.047744513,0.726652086
410,0,0.095528729,0,0.689795971,0.206862852
414,0,0.237110898,0.10976547,0.611391723,0.035821889
38,0,0.055062585,0.291716546,0,0.644048333
38,0,0.313028514,0.057356302,0,0.619819701
414,0.598450184,0.042368226,0,0.059722815,0.292523474
414,0,0.877949417,0.029198442,0.037417773,0.046691541
38,0.040681075,0.33104977,0.128051907,0.024463799,0.475753427
424,0,0.721516013,0.132342964,0.084325105,0.058587074
38,0,0.014705784,0.060050473,0.028368063,0.895580709
424,0.050871316,0.698135078,0.021802628,0.149201274,0.079989739
38,0,0.097773358,0.022472652,0.034734752,0.843782187
424,0,0.588691711,0.102848068,0.256801784,0.049076524
410,0,0.338104784,0.027041113,0.591271043,0.042157117
414,0,0.626067698,0.036357552,0.31882906,0.016264411
410,0,0.356723875,0.212250099,0,0.423098236
414,0,0.375911355,0.5313555,0.065348916,0.023344161
424,0,0.923597455,0.019957207,0.020640051,0.030379428
414,0,0.500392795,0.478894889,0,0.012265292
424,0.248976454,0.384892344,0.039929632,0.120235495,0.205966055
424,0,0.777270794,0.013299747,0.065166235,0.140455186
424,0.03674927,0.740516126,0.017809827,0.155228838,0.049695995
424,0.104173236,0.844695747,0.013444073,0.013519552,0.024167417
410,0,0.187771127,0.141871482,0.325095266,0.342787743
38,0,0.263260454,0,0.059162252,0.672003806
410,0,0.699189126,0.211510956,0.032779705,0.048828032
414,0,0.720984161,0.012572768,0.114071675,0.149300858
410,0.070550218,0.066451766,0,0.018083047,0.840310335
414,0.068208307,0.854692757,0.019129591,0.02372564,0.034243729
424,0,0.344162941,0.038703524,0.179304093,0.436045259
410,0,0.154538035,0.201218456,0.510242283,0.130306497
424,0,0.880922616,0.077731922,0.015539222,0.021889988
414,0,0.914322734,0.012643704,0.010845621,0.059116341
414,0.193111032,0.301533699,0.142630488,0.33989045,0.022834387
38,0.010846999,0.264877796,0,0.049092863,0.668667257
414,0,0.587552547,0.013015707,0.187857136,0.208265379
38,0,0.08987657,0.541024387,0.072987892,0.294220924
38,0.073677324,0.12951608,0.016004505,0.127253994,0.653548062
414,0,0.121579334,0.286681205,0.579064965,0.011365255
38,0,0.2740421,0,0.025457354,0.694324136
38,0,0.23777324,0.266272992,0.074029759,0.419915199
38,0,0.108172625,0.090935186,0.038400449,0.755098522
414,0,0.733472824,0,0.012571814,0.242222279
410,0,0.183486491,0.245828047,0.056528989,0.513213277
410,0,0.516593158,0.102191016,0.312784404,0.063019805
410,0,0.090635054,0.754578948,0.032163963,0.120812282
38,0,0.150630578,0,0.06153683,0.777334452
424,0.234965429,0.312687546,0,0.215101004,0.234717354
410,0.010129451,0.869252026,0.033677813,0.034372233,0.052568469
38,0.025034828,0.22305496,0,0.031020828,0.717517972
38,0.025397632,0.274902731,0.080638468,0.127744064,0.491317093
424,0,0.775466561,0.154769748,0.021250347,0.042603005
424,0,0.748859107,0.190987587,0.02069282,0.033811573
38,0,0.320992827,0,0.024901662,0.648923278
414,0,0.90034169,0.052392203,0.016746299,0.026346406
410,0,0.241838127,0.362892836,0.326133281,0.066878669
414,0.027026858,0.65099293,0.10725417,0,0.205146626
